datetime,T2M_mean,T2M_max,T2M_std,T2MDEW_mean,T2MWET_mean,QV2M_mean,QV2M_max,RH2M_mean,RH2M_max,PRECTOTCORR_sum,PRECTOTCORR_max,PS_mean,PS_min,PS_std,WS10M_mean,WS10M_max,WD10M_mean,WS50M_mean,WS50M_max,WD50M_mean,WSC_mean,WSC_max,temp_dewpoint_diff_mean,temp_dewpoint_diff_max,temp_wetbulb_diff_mean,temp_wetbulb_diff_max,instability_score_mean,instability_score_max,convective_potential_mean,convective_potential_max,atmospheric_instability_mean,atmospheric_instability_max,moisture_flux_mean,moisture_flux_max,wind_shear_mean,wind_shear_max,thermal_instability_mean,thermal_instability_max,combined_risk_score_mean,combined_risk_score_max,relative_humidity_high_sum,temperature_high_sum,pressure_low_sum,wind_strong_sum,has_precipitation_sum,is_dry_season_max,is_monsoon_season_max,is_transition_month_max,afternoon_peak_sum,high_risk_months_max,weekend_max,month,day,day_of_year,week_of_year,month_sin,month_cos,hour_sin_mean,hour_cos_mean,day_of_year_sin,day_of_year_cos,actual_lightning,hour_block,lightning_risk_score,risk_level
2019-01-03 18:00:00,22.65833333333333,23.22,0.4269152921443171,18.591666666666665,20.628333333333334,13.273333333333333,13.63,77.79333333333334,78.08,0.0,0.0,101.20666666666666,101.13,0.07174027227900806,5.580000000000001,6.14,47.6,8.043333333333333,8.92,46.96666666666667,6.316666666666666,7.01,4.066666666666667,4.18,2.0300000000000007,2.09,0.0,0,0.0,0.0,0.9032366666666668,0.94886,74.18836666666667,83.6882,2.4633333333333334,2.78,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,1,0.4999999999999999,0.8660254037844387,-0.716312842727096,0.549646176060429,0.0516196672232537,0.998666816288476,0,3,0.0,Very Low
2019-01-04 00:00:00,24.650000000000002,26.57,1.792863631177785,18.56,21.60666666666667,13.211666666666666,13.59,69.10000000000001,77.56,0.0,0.0,101.42,101.29,0.07694153624667951,5.868333333333333,7.04,37.21666666666667,7.203333333333333,8.09,36.949999999999996,5.658333333333334,6.35,6.090000000000001,7.559999999999999,3.043333333333333,3.780000000000001,0.0,0,0.0,0.0,1.9597463333333334,2.785104,77.7043,95.6736,1.335,1.96,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,1,0.4999999999999999,0.8660254037844387,0.5496461760604292,0.7163128427270959,0.0688024268023198,0.9976303053065856,0,0,0.0,Very Low
2019-01-04 06:00:00,26.626666666666665,27.05,0.5627314338711373,19.416666666666668,23.021666666666665,13.973333333333334,14.07,64.60333333333334,69.11,0.0,0.0,101.17166666666667,101.1,0.08280499179799038,7.2749999999999995,7.5,43.1,8.536666666666667,8.86,43.53333333333333,6.704999999999999,6.96,7.21,7.670000000000002,3.604999999999999,3.84,0.0,0,0.0,0.0,2.5643240000000005,2.8524730000000007,101.65525000000001,104.7,1.2616666666666665,1.81,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,1,0.4999999999999999,0.8660254037844387,0.7163128427270959,-0.5496461760604291,0.0688024268023198,0.9976303053065856,0,1,0.0,Very Low
2019-01-04 12:00:00,23.416666666666668,24.15,0.39616494881130887,19.566666666666666,21.493333333333336,14.086666666666666,14.32,78.96166666666666,81.58,0.04,0.03,101.33999999999999,101.23,0.06511528238438939,5.916666666666667,6.2,48.26666666666667,8.54,8.79,48.21666666666667,6.708333333333333,6.9,3.8499999999999996,4.57,1.9233333333333338,2.2799999999999976,0.6666666666666666,2,1.1333333333333335,3.5,0.8180353333333333,1.1164510000000003,83.32693333333333,87.482,2.623333333333333,2.6900000000000013,0.0,0.0,2.0,3,2,0,0,0,2,1,0,0,5,0,0,1,4,4,1,0.4999999999999999,0.8660254037844387,-0.5496461760604291,-0.716312842727096,0.0688024268023198,0.9976303053065856,0,2,0.0,Very Low
2019-01-04 18:00:00,23.113333333333333,23.23,0.09811557810392282,20.296666666666667,21.701666666666668,14.763333333333334,14.87,84.06,85.22,0.56,0.13,101.14,101.08,0.06841052550594831,4.71,5.3,46.9,6.728333333333333,7.7,46.150000000000006,5.283333333333333,6.05,2.8166666666666678,3.150000000000002,1.4116666666666677,1.5800000000000018,2.0,2,2.8166666666666678,3.150000000000002,0.45100266666666683,0.5553450000000002,69.49633333333333,77.115,2.018333333333333,2.4000000000000004,0.0,0.0,1.0,1,6,0,0,0,6,1,0,0,0,0,0,1,4,4,1,0.4999999999999999,0.8660254037844387,-0.716312842727096,0.549646176060429,0.0688024268023198,0.9976303053065856,0,3,0.0,Very Low
2019-01-05 00:00:00,25.358333333333334,26.96,1.5608384498937324,21.305,23.331666666666667,15.700000000000001,15.99,78.36833333333334,85.83,0.8200000000000001,0.2,101.27833333333332,101.16,0.07082843120292169,5.478333333333333,6.04,33.666666666666664,6.6433333333333335,6.9,33.833333333333336,5.218333333333333,5.42,4.053333333333334,5.359999999999999,2.026666666666667,2.68,1.3333333333333333,2,0.9066666666666668,2.960000000000001,0.9299961666666667,1.4777519999999995,86.23298333333332,96.5796,1.1650000000000003,1.7700000000000005,0.0,0.0,0.3333333333333333,1,2,0,0,0,6,1,0,0,0,0,1,1,5,5,1,0.4999999999999999,0.8660254037844387,0.5496461760604292,0.7163128427270959,0.0859647987374464,0.9962981749346078,0,0,0.0,Very Low
2019-01-05 06:00:00,26.873333333333335,27.26,0.4831010936301717,21.38,24.128333333333334,15.815,16.05,71.84,73.75,0.0,0.0,101.02499999999999,100.96,0.08117881497041456,6.746666666666666,7.26,28.483333333333334,7.853333333333333,8.53,29.183333333333337,6.168333333333333,6.7,5.493333333333333,5.66,2.7450000000000006,2.830000000000002,0.5,1,0.0,0.0,1.5487811666666669,1.6346079999999998,106.63891666666667,113.1834,1.1066666666666667,1.6400000000000006,0.0,0.0,0.5,1,0,0,3,0,0,1,0,0,0,0,1,1,5,5,1,0.4999999999999999,0.8660254037844387,0.7163128427270959,-0.5496461760604291,0.0859647987374464,0.9962981749346078,0,1,0.0,Very Low
2019-01-05 12:00:00,24.25833333333333,25.02,0.4739796057497268,20.668333333333333,22.463333333333335,15.118333333333334,15.32,80.35833333333333,82.05,0.0,0.0,101.16333333333334,101.06,0.06055300708194671,6.008333333333333,6.28,38.86666666666667,8.508333333333333,8.68,38.85,6.683333333333334,6.82,3.5899999999999985,4.149999999999999,1.7949999999999988,2.0700000000000003,0.6666666666666666,1,2.2683333333333326,3.61,0.7096788333333329,0.9254499999999996,90.85921666666667,96.2096,2.5,2.5700000000000003,0.0,0.0,2.3333333333333335,3,4,0,0,0,0,1,0,0,5,0,1,1,5,5,1,0.4999999999999999,0.8660254037844387,-0.5496461760604291,-0.716312842727096,0.0859647987374464,0.9962981749346078,0,2,0.0,Very Low
2019-01-05 18:00:00,23.22666666666667,23.61,0.30539591789456944,20.035,21.63,14.548333333333334,14.9,82.175,82.38,0.0,0.0,101.02499999999999,100.95,0.08312640976248523,5.758333333333333,6.02,43.416666666666664,8.273333333333333,8.57,43.36666666666667,6.498333333333334,6.73,3.1916666666666664,3.210000000000001,1.596666666666667,1.6099999999999994,1.5,2,3.191666666666666,3.210000000000001,0.5689406666666665,0.576837,83.81893333333333,88.1328,2.5149999999999997,2.5500000000000007,0.0,0.0,1.5,2,6,0,3,0,0,1,0,0,0,0,1,1,5,5,1,0.4999999999999999,0.8660254037844387,-0.716312842727096,0.549646176060429,0.0859647987374464,0.9962981749346078,0,3,0.0,Very Low
2019-01-06 00:00:00,24.94333333333333,26.82,1.5975439482739322,19.77,22.356666666666666,14.278333333333334,14.47,73.17,82.02,0.0,0.0,101.19333333333333,101.06,0.08041558721209792,5.5,5.86,48.9,6.843333333333334,7.36,48.81666666666666,5.375,5.78,5.173333333333335,6.84,2.586666666666668,3.4200000000000017,0.16666666666666666,1,0.5350000000000001,3.210000000000001,1.469499166666667,2.320128,78.54838333333333,83.91520000000001,1.3433333333333335,2.3000000000000007,0.0,0.0,0.16666666666666666,1,1,0,0,0,0,1,0,0,0,0,1,1,6,6,1,0.4999999999999999,0.8660254037844387,0.5496461760604292,0.7163128427270959,0.1031016974474348,0.9946708199115212,0,0,0.0,Very Low
2019-01-06 06:00:00,27.098333333333333,27.5,0.49503198549858024,20.301666666666666,23.700000000000003,14.801666666666668,15.07,66.355,71.25,0.0,0.0,100.90333333333332,100.82,0.08778762251404089,5.593333333333334,5.75,40.1,6.521666666666666,6.88,40.85,5.121666666666667,5.4,6.796666666666667,7.259999999999998,3.398333333333332,3.629999999999999,0.8333333333333334,1,0.0,0.0,2.3005096666666667,2.578026,82.77273333333333,84.58800000000001,0.9283333333333331,1.5,0.0,0.0,0.8333333333333334,1,0,0,5,0,0,1,0,0,0,0,1,1,6,6,1,0.4999999999999999,0.8660254037844387,0.7163128427270959,-0.5496461760604291,0.1031016974474348,0.9946708199115212,0,1,0.0,Very Low
2019-01-06 12:00:00,24.121666666666666,24.88,0.4691872405198854,19.985,22.05333333333333,14.495,15.07,77.63,78.07,0.0,0.0,101.10166666666667,100.96,0.07960318251594983,4.983333333333333,5.09,42.28333333333333,7.083333333333333,7.31,42.11666666666667,5.565,5.74,4.136666666666667,4.289999999999999,2.068333333333334,2.140000000000001,0.16666666666666666,1,0.0,0.0,0.9256005000000002,0.985842,72.25880000000001,75.80210000000001,2.1,2.22,0.0,0.0,1.8333333333333333,3,0,0,1,0,0,1,0,0,5,0,1,1,6,6,1,0.4999999999999999,0.8660254037844387,-0.5496461760604291,-0.716312842727096,0.1031016974474348,0.9946708199115212,0,2,0.0,Very Low
2019-01-06 18:00:00,23.18166666666667,23.43,0.19353724878344739,19.698333333333334,21.438333333333333,14.261666666666665,14.54,80.69833333333334,83.52,0.0,0.0,100.87666666666667,100.78,0.10819735055289444,4.363333333333333,4.67,46.11666666666667,6.053333333333334,6.5,45.53333333333333,4.755,5.11,3.4833333333333325,3.9899999999999984,1.743333333333333,2.0,1.3333333333333333,2,1.5699999999999996,3.389999999999997,0.6795754999999999,0.8686229999999995,62.18011666666666,65.4267,1.6900000000000002,1.83,0.0,0.0,1.3333333333333333,2,3,0,5,0,0,1,0,0,0,0,1,1,6,6,1,0.4999999999999999,0.8660254037844387,-0.716312842727096,0.549646176060429,0.1031016974474348,0.9946708199115212,0,3,0.0,Very Low
2019-01-07 00:00:00,25.38,27.18,1.6841021346699863,21.02,23.2,15.459999999999999,16.1,76.89999999999999,84.57,0.0,0.0,101.05333333333333,100.91,0.08189424074173775,4.338333333333334,4.69,30.016666666666666,5.18,5.27,30.349999999999998,4.068333333333333,4.14,4.36,5.5,2.18,2.75,0.5,2,0.9866666666666669,3.210000000000001,1.0587525,1.54935,67.22285000000001,75.50900000000001,0.8416666666666663,1.4199999999999997,0.0,0.0,0.5,2,2,0,1,0,0,1,0,0,0,0,0,1,7,7,2,0.4999999999999999,0.8660254037844387,0.5496461760604292,0.7163128427270959,0.1202080448993527,0.9927487224577402,0,0,0.0,Very Low
2019-01-07 06:00:00,27.33,27.65,0.4409081537009734,21.78333333333333,24.55666666666667,16.24,16.31,71.68333333333332,75.6,0.0,0.0,100.83,100.77,0.07402702209328295,5.0249999999999995,5.43,25.7,5.760000000000001,6.69,26.833333333333332,4.5249999999999995,5.26,5.546666666666667,5.82,2.773333333333333,2.91,1.0,1,0.0,0.0,1.5780568333333334,1.7157360000000004,81.59208333333333,87.423,0.735,1.41,0.0,0.0,1.0,1,0,0,6,0,0,1,0,0,0,0,0,1,7,7,2,0.4999999999999999,0.8660254037844387,0.7163128427270959,-0.5496461760604291,0.1202080448993527,0.9927487224577402,0,1,0.0,Very Low
2019-01-07 12:00:00,24.66,25.41,0.43335897360041015,22.021666666666665,23.34166666666667,16.448333333333334,16.49,85.19,87.49,0.0,0.0,101.03166666666668,100.89,0.08447879418331271,5.236666666666667,5.33,35.4,7.4750000000000005,7.66,34.833333333333336,5.871666666666667,6.02,2.638333333333333,3.45,1.318333333333334,1.7300000000000004,1.3333333333333333,2,2.638333333333333,3.4499999999999997,0.40003366666666657,0.65067,86.13663333333334,87.89169999999999,2.2383333333333333,2.33,0.0,0.0,3.0,4,6,0,2,0,0,1,0,0,5,0,0,1,7,7,2,0.4999999999999999,0.8660254037844387,-0.5496461760604291,-0.716312842727096,0.1202080448993527,0.9927487224577402,0,2,0.0,Very Low
2019-01-07 18:00:00,23.820000000000004,24.17,0.2475479751482532,21.99,22.905,16.435,16.51,89.39666666666666,90.23,0.0,0.0,100.92833333333334,100.85,0.07547626558505864,5.071666666666666,5.33,35.983333333333334,7.335,7.65,35.46666666666667,5.763333333333333,6.01,1.8300000000000012,2.0900000000000034,0.9150000000000004,1.0500000000000007,1.8333333333333333,2,1.8300000000000012,2.0900000000000034,0.19524366666666673,0.2499640000000002,83.35996666666666,87.99830000000001,2.2633333333333336,2.3200000000000003,0.0,0.0,1.8333333333333333,2,6,0,5,0,0,1,0,0,0,0,0,1,7,7,2,0.4999999999999999,0.8660254037844387,-0.716312842727096,0.549646176060429,0.1202080448993527,0.9927487224577402,0,3,0.0,Very Low
2019-01-08 00:00:00,25.709999999999997,27.48,1.569547705550869,21.883333333333336,23.795,16.286666666666665,16.38,79.65333333333334,90.36,0.0,0.0,101.16666666666667,101.02,0.08664102184686057,5.701666666666667,6.06,35.766666666666666,6.946666666666666,7.23,35.88333333333333,5.456666666666667,5.68,3.8266666666666667,5.609999999999999,1.9150000000000003,2.8099999999999987,0.5,1,1.2766666666666666,3.629999999999999,0.8766264999999999,1.604459999999999,92.85976666666666,98.29319999999998,1.2449999999999999,2.24,0.0,0.0,0.5,1,3,0,0,0,0,1,0,0,0,0,0,1,8,8,2,0.4999999999999999,0.8660254037844387,0.5496461760604292,0.7163128427270959,0.1372787721132647,0.9905324521322229,0,0,0.0,Very Low
2019-01-08 06:00:00,27.41333333333333,27.86,0.573399221020281,21.503333333333334,24.459999999999997,15.96,16.23,70.15333333333334,73.4,0.0,0.0,100.895,100.82,0.09813256340277723,6.216666666666666,6.41,26.916666666666668,7.2,7.51,27.433333333333334,5.655,5.9,5.909999999999999,6.18,2.953333333333333,3.09,0.8333333333333334,1,0.0,0.0,1.7693713333333332,1.91271,99.20618333333334,101.6649,0.9833333333333333,1.4699999999999998,0.0,0.0,0.8333333333333334,1,0,0,5,0,0,1,0,0,0,0,0,1,8,8,2,0.4999999999999999,0.8660254037844387,0.7163128427270959,-0.5496461760604291,0.1372787721132647,0.9905324521322229,0,1,0.0,Very Low
2019-01-08 12:00:00,23.963333333333335,25.05,0.6938491670865276,21.223333333333333,22.593333333333334,15.658333333333333,15.75,84.645,88.19,0.0,0.0,101.06166666666667,100.95,0.06242328625333516,5.593333333333334,5.69,41.75,7.97,8.09,41.233333333333334,6.260000000000001,6.35,2.74,3.75,1.3699999999999999,1.879999999999999,1.0,1,2.115,3.120000000000001,0.4368878333333333,0.7638750000000002,87.58443333333334,89.333,2.3766666666666665,2.41,0.0,0.0,2.6666666666666665,3,5,0,1,0,0,1,0,0,5,0,0,1,8,8,2,0.4999999999999999,0.8660254037844387,-0.5496461760604291,-0.716312842727096,0.1372787721132647,0.9905324521322229,0,2,0.0,Very Low
2019-01-08 18:00:00,22.459999999999997,22.92,0.319499608763455,20.728333333333335,21.595,15.218333333333334,15.46,89.91333333333334,90.76,0.0,0.0,100.90500000000002,100.83,0.07422937423958606,5.136666666666667,5.41,47.43333333333334,7.373333333333334,7.78,46.61666666666667,5.791666666666667,6.11,1.7316666666666667,1.9200000000000017,0.8649999999999997,0.9600000000000009,1.8333333333333333,2,1.7316666666666667,1.9200000000000017,0.17536249999999998,0.212544,78.21056666666667,83.63860000000001,2.236666666666667,2.37,0.0,0.0,1.8333333333333333,2,6,0,5,0,0,1,0,0,0,0,0,1,8,8,2,0.4999999999999999,0.8660254037844387,-0.716312842727096,0.549646176060429,0.1372787721132647,0.9905324521322229,0,3,0.0,Very Low
2019-01-09 00:00:00,24.721666666666668,26.84,1.8762773426832897,20.87,22.795,15.301666666666668,15.58,79.43666666666667,90.96,0.0,0.0,101.15166666666666,100.98,0.10361788777362378,5.273333333333333,6.37,43.56666666666667,6.335,7.19,43.699999999999996,4.9783333333333335,5.65,3.8516666666666666,5.68,1.926666666666667,2.84,0.5,2,0.6549999999999994,2.3999999999999986,0.896845,1.647768,80.8298,99.2446,1.0616666666666665,1.7699999999999996,0.0,0.0,0.5,2,2,0,1,0,0,1,0,0,0,0,0,1,9,9,2,0.4999999999999999,0.8660254037844387,0.5496461760604292,0.7163128427270959,0.1543088206642811,0.9880226656636976,0,0,0.0,Very Low
2019-01-09 06:00:00,27.123333333333335,27.53,0.5060698239044366,20.94666666666667,24.036666666666665,15.416666666666666,15.6,68.93333333333334,72.31,0.0,0.0,100.85833333333333,100.77,0.09217736526212558,7.015000000000001,7.26,43.63333333333333,8.125,8.36,44.43333333333334,6.383333333333333,6.57,6.176666666666667,6.560000000000002,3.0866666666666673,3.280000000000001,0.8333333333333334,1,0.0,0.0,1.925581,2.13856,108.14389999999999,112.167,1.11,1.46,0.0,0.0,0.8333333333333334,1,0,0,5,0,0,1,0,0,0,0,0,1,9,9,2,0.4999999999999999,0.8660254037844387,0.7163128427270959,-0.5496461760604291,0.1543088206642811,0.9880226656636976,0,1,0.0,Very Low
2019-01-09 12:00:00,24.19333333333333,25.06,0.5481483983983414,20.861666666666668,22.528333333333336,15.306666666666667,15.44,81.60833333333333,83.59,0.0,0.0,101.07333333333332,100.94,0.07788880963699042,5.4316666666666675,5.84,45.98333333333333,7.7250000000000005,8.03,45.900000000000006,6.0683333333333325,6.31,3.331666666666667,4.079999999999998,1.6649999999999998,2.039999999999999,1.0,1,2.6516666666666673,3.5500000000000007,0.620166,0.8984159999999994,83.17321666666666,90.1112,2.293333333333333,2.34,0.0,0.0,2.6666666666666665,3,5,0,1,0,0,1,0,0,5,0,0,1,9,9,2,0.4999999999999999,0.8660254037844387,-0.5496461760604291,-0.716312842727096,0.1543088206642811,0.9880226656636976,0,2,0.0,Very Low
2019-01-09 18:00:00,22.92833333333333,23.4,0.335941463154917,20.465,21.698333333333334,14.955,15.04,85.93,88.02,0.0,0.0,100.92666666666666,100.87,0.07004760286166642,4.585,4.91,44.76666666666667,6.47,7.09,44.48333333333333,5.083333333333333,5.57,2.4633333333333325,2.8200000000000003,1.2299999999999993,1.41,1.8333333333333333,2,2.4633333333333325,2.8200000000000003,0.3502478333333332,0.4489440000000001,68.57556666666666,73.8464,1.885,2.18,0.0,0.0,1.8333333333333333,2,6,0,5,0,0,1,0,0,0,0,0,1,9,9,2,0.4999999999999999,0.8660254037844387,-0.716312842727096,0.549646176060429,0.1543088206642811,0.9880226656636976,0,3,0.0,Very Low
2019-01-10 00:00:00,24.983333333333334,26.96,1.7481037345268362,20.841666666666665,22.911666666666665,15.286666666666667,15.57,78.02833333333332,88.49,0.0,0.0,101.075,100.96,0.06978538528947241,6.036666666666666,7.02,40.43333333333333,7.265,7.96,40.63333333333333,5.706666666666667,6.25,4.141666666666667,5.82,2.071666666666666,2.91,0.5,2,0.7866666666666671,2.75,1.0005451666666667,1.7227199999999996,92.44713333333334,109.3014,1.2283333333333335,1.85,0.0,0.0,0.5,2,2,0,1,0,0,1,0,0,0,0,0,1,10,10,2,0.4999999999999999,0.8660254037844387,0.5496461760604292,0.7163128427270959,0.1712931441814776,0.9852201067560606,0,0,0.0,Very Low
